"","Date","Value"
"4268",1999-05-24,10654.68
"4269",1999-05-21,10829.28
"4270",1999-05-20,10866.74
"4271",1999-05-19,10887.39
"4272",1999-05-18,10836.95
"4273",1999-05-17,10853.47
"4274",1999-05-14,10913.32
"4275",1999-05-13,11107.19
"4276",1999-05-12,11000.37
"4277",1999-05-11,11026.14
"4278",1999-05-10,11007.24
"4279",1999-05-07,11031.59
"4280",1999-05-06,10946.82
"4281",1999-05-05,10955.42
"4282",1999-05-04,10886.12
"4283",1999-05-03,11014.69
"4284",1999-04-30,10789.04
"4285",1999-04-29,10878.38
"4286",1999-04-28,10845.45
"4287",1999-04-27,10831.71
"4288",1999-04-26,10718.59
"4289",1999-04-23,10689.67
"4290",1999-04-22,10727.18
"4291",1999-04-21,10581.42
"4292",1999-04-20,10448.55
"4293",1999-04-19,10440.53
"4294",1999-04-16,10493.89
"4295",1999-04-15,10462.72
"4296",1999-04-14,10411.66
"4297",1999-04-13,10395.01
"4298",1999-04-12,10339.51
"4299",1999-04-09,10173.83
"4300",1999-04-08,10197.7
"4301",1999-04-07,10085.31
"4302",1999-04-06,9963.49
"4303",1999-04-05,10007.33
"4304",1999-04-02,9832.5
"4305",1999-04-01,9832.5
"4306",1999-03-31,9786.16
"4307",1999-03-30,9913.26
"4308",1999-03-29,10006.78
"4309",1999-03-26,9822.24
"4310",1999-03-25,9836.39
"4311",1999-03-24,9666.84
"4312",1999-03-23,9671.83
"4313",1999-03-22,9890.5
"4314",1999-03-19,9903.55
"4315",1999-03-18,9997.62
"4316",1999-03-17,9879.4
"4317",1999-03-16,9930.47
"4318",1999-03-15,9958.77
"4319",1999-03-12,9876.35
"4320",1999-03-11,9897.44
"4321",1999-03-10,9772.84
"4322",1999-03-09,9693.75
"4323",1999-03-08,9727.61
"4324",1999-03-05,9736.07
"4325",1999-03-04,9467.4
"4326",1999-03-03,9275.88
"4327",1999-03-02,9297.61
"4328",1999-03-01,9324.78
"4329",1999-02-26,9306.57
"4330",1999-02-25,9366.34
"4331",1999-02-24,9399.66
"4332",1999-02-23,9544.41
"4333",1999-02-22,9552.67
"4334",1999-02-19,9339.95
"4335",1999-02-18,9298.63
"4336",1999-02-17,9195.47
"4337",1999-02-16,9297.03
"4338",1999-02-15,9274.89
"4339",1999-02-12,9274.89
"4340",1999-02-11,9363.45
"4341",1999-02-10,9177.31
"4342",1999-02-09,9133.03
"4343",1999-02-08,9291.11
"4344",1999-02-05,9304.24
"4345",1999-02-04,9304.5
"4346",1999-02-03,9366.82
"4347",1999-02-02,9274.12
"4348",1999-02-01,9345.69
"4349",1999-01-29,9358.82
"4350",1999-01-28,9281.33
"4351",1999-01-27,9200.23
"4352",1999-01-26,9324.58
"4353",1999-01-25,9203.31
"4354",1999-01-22,9120.67
"4355",1999-01-21,9264.07
"4356",1999-01-20,9335.92
"4357",1999-01-19,9355.22
"4358",1999-01-15,9340.55
"4359",1999-01-14,9120.93
"4360",1999-01-13,9349.56
"4361",1999-01-12,9474.68
"4362",1999-01-11,9619.89
"4363",1999-01-08,9643.32
"4364",1999-01-07,9537.76
"4365",1999-01-06,9544.97
"4366",1999-01-05,9311.19
"4367",1999-01-04,9184.26
"4368",1998-12-31,9181.43
"4369",1998-12-30,9274.64
"4370",1998-12-29,9320.97
"4371",1998-12-28,9226.75
"4372",1998-12-24,9217.99
"4373",1998-12-23,9202.03
"4374",1998-12-22,9044.46
"4375",1998-12-21,8988.85
"4376",1998-12-18,8903.62
"4377",1998-12-17,8875.82
"4378",1998-12-16,8790.6
"4379",1998-12-15,8823.29
"4380",1998-12-14,8695.59
"4381",1998-12-11,8821.76
"4382",1998-12-10,8841.58
"4383",1998-12-09,9009.18
"4384",1998-12-08,9027.98
"4385",1998-12-07,9070.46
"4386",1998-12-04,9016.14
"4387",1998-12-03,8879.68
"4388",1998-12-02,9064.54
"4389",1998-12-01,9133.54
"4390",1998-11-30,9116.55
"4391",1998-11-27,9333.07
"4392",1998-11-26,9314.28
"4393",1998-11-25,9314.28
"4394",1998-11-24,9301.15
"4395",1998-11-23,9374.27
"4396",1998-11-20,9159.54
"4397",1998-11-19,9056.05
"4398",1998-11-18,9041.11
"4399",1998-11-17,8986.29
"4400",1998-11-16,9011.24
"4401",1998-11-13,8919.59
"4402",1998-11-12,8829.75
"4403",1998-11-11,8823.82
"4404",1998-11-10,8863.97
"4405",1998-11-09,8897.96
"4406",1998-11-06,8975.46
"4407",1998-11-05,8915.47
"4408",1998-11-04,8783.14
"4409",1998-11-03,8706.15
"4410",1998-11-02,8706.15
"4411",1998-10-30,8592.11
"4412",1998-10-29,8495.03
"4413",1998-10-28,8371.97
"4414",1998-10-27,8366.04
"4415",1998-10-26,8432.21
"4416",1998-10-23,8452.29
"4417",1998-10-22,8533.14
"4418",1998-10-21,8519.23
"4419",1998-10-20,8505.85
"4420",1998-10-19,8466.45
"4421",1998-10-16,8416.76
"4422",1998-10-15,8299.36
"4423",1998-10-14,7968.79
"4424",1998-10-13,7938.14
"4425",1998-10-12,8001.47
"4426",1998-10-09,7899.53
"4427",1998-10-08,7731.91
"4428",1998-10-07,7741.7
"4429",1998-10-06,7742.98
"4430",1998-10-05,7726.24
"4431",1998-10-02,7784.7
"4432",1998-10-01,7632.53
"4433",1998-09-30,7842.62
"4434",1998-09-29,8080.52
"4435",1998-09-28,8108.83
"4436",1998-09-25,8028.77
"4437",1998-09-24,8001.98
"4438",1998-09-23,8154.41
"4439",1998-09-22,7897.2
"4440",1998-09-21,7933.25
"4441",1998-09-18,7895.65
"4442",1998-09-17,7873.77
"4443",1998-09-16,8089.78
"4444",1998-09-15,8024.39
"4445",1998-09-14,7945.35
"4446",1998-09-11,7795.5
"4447",1998-09-10,7615.55
"4448",1998-09-09,7865.02
"4449",1998-09-08,8020.78
"4450",1998-09-04,7640.25
"4451",1998-09-03,7682.22
"4452",1998-09-02,7782.37
"4453",1998-09-01,7827.42
"4454",1998-08-31,7539.06
"4455",1998-08-28,8051.68
"4456",1998-08-27,8165.99
"4457",1998-08-26,8523.35
"4458",1998-08-25,8602.65
"4459",1998-08-24,8566.6
"4460",1998-08-21,8533.65
"4461",1998-08-20,8611.4
"4462",1998-08-19,8693.28
"4463",1998-08-18,8714.64
"4464",1998-08-17,8574.84
"4465",1998-08-14,8425
"4466",1998-08-13,8459.5
"4467",1998-08-12,8552.96
"4468",1998-08-11,8462.84
"4469",1998-08-10,8574.84
"4470",1998-08-07,8598.02
"4471",1998-08-06,8577.67
"4472",1998-08-05,8546.78
"4473",1998-08-04,8487.31
"4474",1998-08-03,8786.73
"4475",1998-07-31,8883.29
"4476",1998-07-30,9026.95
"4477",1998-07-29,8914.95
"4478",1998-07-28,8934.78
"4479",1998-07-27,9028.24
"4480",1998-07-24,8937.35
"4481",1998-07-23,8932.97
"4482",1998-07-22,9128.91
"4483",1998-07-21,9190.18
"4484",1998-07-20,9295.74
"4485",1998-07-17,9337.97
"4486",1998-07-16,9328.18
"4487",1998-07-15,9234.47
"4488",1998-07-14,9245.54
"4489",1998-07-13,9096.21
"4490",1998-07-10,9105.73
"4491",1998-07-09,9089.77
"4492",1998-07-08,9174.96
"4493",1998-07-07,9085.03
"4494",1998-07-06,9091.76
"4495",1998-07-03,9025.25
"4496",1998-07-02,9025.25
"4497",1998-07-01,9048.66
"4498",1998-06-30,8952.01
"4499",1998-06-29,8997.35
"4500",1998-06-26,8944.53
"4501",1998-06-25,8935.57
"4502",1998-06-24,8923.86
"4503",1998-06-23,8828.45
"4504",1998-06-22,8711.12
"4505",1998-06-19,8712.86
"4506",1998-06-18,8813
"4507",1998-06-17,8829.45
"4508",1998-06-16,8665.28
"4509",1998-06-15,8627.92
"4510",1998-06-12,8834.93
"4511",1998-06-11,8811.76
"4512",1998-06-10,8971.69
"4513",1998-06-09,9049.91
"4514",1998-06-08,9069.59
"4515",1998-06-05,9037.7
"4516",1998-06-04,8870.55
"4517",1998-06-03,8803.79
"4518",1998-06-02,8891.23
"4519",1998-06-01,8922.37
"4520",1998-05-29,8899.95
"4521",1998-05-28,8970.2
"4522",1998-05-27,8936.56
"4523",1998-05-26,8963.72
"4524",1998-05-22,9114.43
"4525",1998-05-21,9132.36
"4526",1998-05-20,9171.48
"4527",1998-05-19,9054.64
"4528",1998-05-18,9050.91
"4529",1998-05-15,9095.99
"4530",1998-05-14,9172.22
"4531",1998-05-13,9211.83
"4532",1998-05-12,9161.76
"4533",1998-05-11,9091.51
"4534",1998-05-08,9055.14
"4535",1998-05-07,8976.67
"4536",1998-05-06,9054.64
"4537",1998-05-05,9147.56
"4538",1998-05-04,9192.65
"4539",1998-05-01,9147.06
"4540",1998-04-30,9063.36
"4541",1998-04-29,8951.51
"4542",1998-04-28,8898.95
"4543",1998-04-27,8917.63
"4544",1998-04-24,9064.61
"4545",1998-04-23,9143.32
"4546",1998-04-22,9176.71
"4547",1998-04-21,9184.93
"4548",1998-04-20,9141.83
"4549",1998-04-17,9167.49
"4550",1998-04-16,9076.56
"4551",1998-04-15,9162.26
"4552",1998-04-14,9110.19
"4553",1998-04-13,9012.29
"4554",1998-04-10,8994.86
"4555",1998-04-09,8994.86
"4556",1998-04-08,8891.48
"4557",1998-04-07,8956.49
"4558",1998-04-06,9033.22
"4559",1998-04-03,8983.4
"4560",1998-04-02,8986.64
"4561",1998-04-01,8868.31
"4562",1998-03-31,8799.8
"4563",1998-03-30,8782.12
"4564",1998-03-27,8796.07
"4565",1998-03-26,8846.88
"4566",1998-03-25,8872.79
"4567",1998-03-24,8904.43
"4568",1998-03-23,8816.25
"4569",1998-03-20,8906.42
"4570",1998-03-19,8803.04
"4571",1998-03-18,8775.39
"4572",1998-03-17,8749.98
"4573",1998-03-16,8718.84
"4574",1998-03-13,8602.51
"4575",1998-03-12,8659.55
"4576",1998-03-11,8675.75
"4577",1998-03-10,8643.11
"4578",1998-03-09,8567.14
"4579",1998-03-06,8569.38
"4580",1998-03-05,8444.32
"4581",1998-03-04,8539.24
"4582",1998-03-03,8584.82
"4583",1998-03-02,8550.44
"4584",1998-02-27,8545.71
"4585",1998-02-26,8490.66
"4586",1998-02-25,8457.77
"4587",1998-02-24,8370.09
"4588",1998-02-23,8410.2
"4589",1998-02-20,8413.93
"4590",1998-02-19,8375.57
"4591",1998-02-18,8451.05
"4592",1998-02-17,8398.49
"4593",1998-02-16,8370.09
"4594",1998-02-13,8370.09
"4595",1998-02-12,8369.59
"4596",1998-02-11,8314.54
"4597",1998-02-10,8295.61
"4598",1998-02-09,8180.52
"4599",1998-02-06,8189.49
"4600",1998-02-05,8117.24
"4601",1998-02-04,8129.7
"4602",1998-02-03,8160.34
"4603",1998-02-02,8107.78
"4604",1998-01-30,7906.5
"4605",1998-01-29,7973.01
"4606",1998-01-28,7915.46
"4607",1998-01-27,7815.07
"4608",1998-01-26,7712.94
"4609",1998-01-23,7700.73
"4610",1998-01-22,7730.87
"4611",1998-01-21,7794.4
"4612",1998-01-20,7873.12
"4613",1998-01-19,7753.54
"4614",1998-01-16,7753.54
"4615",1998-01-15,7691.76
"4616",1998-01-14,7784.68
"4617",1998-01-13,7732.12
"4618",1998-01-12,7647.17
"4619",1998-01-09,7580.41
"4620",1998-01-08,7802.62
"4621",1998-01-07,7902.26
"4622",1998-01-06,7906.25
"4623",1998-01-05,7978.99
"4624",1998-01-02,7965.04
"4625",1997-12-31,7908.24
"4626",1997-12-30,7915.96
"4627",1997-12-29,7792.4
"4628",1997-12-26,7679.31
"4629",1997-12-24,7660.12
"4630",1997-12-23,7691.76
"4631",1997-12-22,7819.31
"4632",1997-12-19,7756.28
"4633",1997-12-18,7846.49
"4634",1997-12-17,7957.4
"4635",1997-12-16,7976.3
"4636",1997-12-15,7922.59
"4637",1997-12-12,7838.29
"4638",1997-12-11,7848.98
"4639",1997-12-10,7978.79
"4640",1997-12-09,8049.66
"4641",1997-12-08,8110.83
"4642",1997-12-05,8149.13
"4643",1997-12-04,8050.16
"4644",1997-12-03,8032
"4645",1997-12-02,8018.82
"4646",1997-12-01,8013.1
"4647",1997-11-28,7823.12
"4648",1997-11-26,7794.77
"4649",1997-11-25,7808.95
"4650",1997-11-24,7767.92
"4651",1997-11-21,7881.06
"4652",1997-11-20,7826.6
"4653",1997-11-19,7724.73
"4654",1997-11-18,7650.82
"4655",1997-11-17,7698.21
"4656",1997-11-14,7572.48
"4657",1997-11-13,7487.76
"4658",1997-11-12,7401.31
"4659",1997-11-11,7558.72
"4660",1997-11-10,7552.59
"4661",1997-11-07,7581.32
"4662",1997-11-06,7683.23
"4663",1997-11-05,7692.56
"4664",1997-11-04,7689.12
"4665",1997-11-03,7674.39
"4666",1997-10-31,7442.08
"4667",1997-10-30,7381.67
"4668",1997-10-29,7506.66
"4669",1997-10-28,7498.31
"4670",1997-10-27,7161.14
"4671",1997-10-24,7715.4
"4672",1997-10-23,7847.76
"4673",1997-10-22,8034.64
"4674",1997-10-21,8060.43
"4675",1997-10-20,7921.44
"4676",1997-10-17,7847.03
"4677",1997-10-16,7938.87
"4678",1997-10-15,8057.97
"4679",1997-10-14,8096.28
"4680",1997-10-13,8072.22
"4681",1997-10-10,8045.2
"4682",1997-10-09,8061.41
"4683",1997-10-08,8095.05
"4684",1997-10-07,8178.31
"4685",1997-10-06,8100.21
"4686",1997-10-03,8038.57
"4687",1997-10-02,8027.52
"4688",1997-10-01,8015.49
"4689",1997-09-30,7945.25
"4690",1997-09-29,7991.42
"4691",1997-09-26,7922.17
"4692",1997-09-25,7848.01
"4693",1997-09-24,7906.7
"4694",1997-09-23,7970.06
"4695",1997-09-22,7996.83
"4696",1997-09-19,7917.26
"4697",1997-09-18,7922.72
"4698",1997-09-17,7886.43
"4699",1997-09-16,7895.92
"4700",1997-09-15,7721.13
"4701",1997-09-12,7742.97
"4702",1997-09-11,7660.98
"4703",1997-09-10,7719.27
"4704",1997-09-09,7851.9
"4705",1997-09-08,7835.18
"4706",1997-09-05,7822.4
"4707",1997-09-04,7867.23
"4708",1997-09-03,7894.64
"4709",1997-09-02,7879.78
"4710",1997-09-01,7622.42
"4711",1997-08-29,7622.42
"4712",1997-08-28,7694.42
"4713",1997-08-27,7787.33
"4714",1997-08-26,7782.22
"4715",1997-08-25,7859.57
"4716",1997-08-22,7887.9
"4717",1997-08-21,7893.94
"4718",1997-08-20,8021.23
"4719",1997-08-19,7918.1
"4720",1997-08-18,7803.36
"4721",1997-08-15,7694.65
"4722",1997-08-14,7942.02
"4723",1997-08-13,7928.32
"4724",1997-08-12,7960.84
"4725",1997-08-11,8062.11
"4726",1997-08-08,8031.22
"4727",1997-08-07,8188
"4728",1997-08-06,8259.3
"4729",1997-08-05,8187.53
"4730",1997-08-04,8198.45
"4731",1997-08-01,8194.04
"4732",1997-07-31,8222.61
"4733",1997-07-30,8254.89
"4734",1997-07-29,8174.52
"4735",1997-07-28,8121.1
"4736",1997-07-25,8113.44
"4737",1997-07-24,8116.92
"4738",1997-07-23,8088.35
"4739",1997-07-22,8061.64
"4740",1997-07-21,7906.72
"4741",1997-07-18,7890.46
"4742",1997-07-17,8020.76
"4743",1997-07-16,8038.88
"4744",1997-07-15,7975.7
"4745",1997-07-14,7922.98
"4746",1997-07-11,7921.81
"4747",1997-07-10,7886.76
"4748",1997-07-09,7842.43
"4749",1997-07-08,7962.3
"4750",1997-07-07,7858.48
"4751",1997-07-03,7895.8
"4752",1997-07-02,7795.38
"4753",1997-07-01,7722.32
"4754",1997-06-30,7672.79
"4755",1997-06-27,7687.72
"4756",1997-06-26,7654.24
"4757",1997-06-25,7689.98
"4758",1997-06-24,7758.06
"4759",1997-06-23,7604.25
"4760",1997-06-20,7796.51
"4761",1997-06-19,7777.06
"4762",1997-06-18,7718.7
"4763",1997-06-17,7760.77
"4764",1997-06-16,7772.08
"4765",1997-06-13,7782.03
"4766",1997-06-12,7711.46
"4767",1997-06-11,7575.82
"4768",1997-06-10,7539.27
"4769",1997-06-09,7478.49
"4770",1997-06-06,7435.77
"4771",1997-06-05,7305.28
"4772",1997-06-04,7269.65
"4773",1997-06-03,7312.15
"4774",1997-06-02,7289.4
"4775",1997-05-30,7331.04
"4776",1997-05-29,7330.18
"4777",1997-05-28,7357.22
"4778",1997-05-27,7383.4
"4779",1997-05-23,7345.9
"4780",1997-05-22,7258.13
"4781",1997-05-21,7290.68
"4782",1997-05-20,7303.46
"4783",1997-05-19,7228.87
"4784",1997-05-16,7194.67
"4785",1997-05-15,7333.54
"4786",1997-05-14,7286.15
"4787",1997-05-13,7274.2
"4788",1997-05-12,7292.74
"4789",1997-05-09,7169.53
"4790",1997-05-08,7136.62
"4791",1997-05-07,7085.65
"4792",1997-05-06,7225.32
"4793",1997-05-05,7214.48
"4794",1997-05-02,7071.2
"4795",1997-05-01,6976.47
"4796",1997-04-30,7008.99
"4797",1997-04-29,6962.03
"4798",1997-04-28,6783.02
"4799",1997-04-25,6738.87
"4800",1997-04-24,6792.25
"4801",1997-04-23,6812.72
"4802",1997-04-22,6833.59
"4803",1997-04-21,6660.2
"4804",1997-04-18,6703.55
"4805",1997-04-17,6658.6
"4806",1997-04-16,6679.87
"4807",1997-04-15,6587.15
"4808",1997-04-14,6451.89
"4809",1997-04-11,6391.69
"4810",1997-04-10,6540.04
"4811",1997-04-09,6563.84
"4812",1997-04-08,6609.16
"4813",1997-04-07,6555.9
"4814",1997-04-04,6526.07
"4815",1997-04-03,6477.35
"4816",1997-04-02,6517.01
"4817",1997-04-01,6611.04
"4818",1997-03-31,6583.47
"4819",1997-03-28,6740.58
"4820",1997-03-27,6740.58
"4821",1997-03-26,6880.7
"4822",1997-03-25,6876.17
"4823",1997-03-24,6905.25
"4824",1997-03-21,6804.79
"4825",1997-03-20,6820.27
"4826",1997-03-19,6877.68
"4827",1997-03-18,6896.56
"4828",1997-03-17,6955.48
"4829",1997-03-14,6935.46
"4830",1997-03-13,6878.89
"4831",1997-03-12,7039.36
"4832",1997-03-11,7085.16
"4833",1997-03-10,7079.39
"4834",1997-03-07,7000.88
"4835",1997-03-06,6944.7
"4836",1997-03-05,6945.85
"4837",1997-03-04,6852.72
"4838",1997-03-03,6918.91
"4839",1997-02-28,6877.73
"4840",1997-02-27,6925.07
"4841",1997-02-26,6983.18
"4842",1997-02-25,7038.21
"4843",1997-02-24,7008.19
"4844",1997-02-21,6931.61
"4845",1997-02-20,6927.38
"4846",1997-02-19,7020.12
"4847",1997-02-18,7067.46
"4848",1997-02-17,6988.95
"4849",1997-02-14,6988.95
"4850",1997-02-13,7022.43
"4851",1997-02-12,6961.63
"4852",1997-02-11,6858.11
"4853",1997-02-10,6806.54
"4854",1997-02-07,6855.8
"4855",1997-02-06,6773.06
"4856",1997-02-05,6746.89
"4857",1997-02-04,6833.48
"4858",1997-02-03,6806.16
"4859",1997-01-31,6813.08
"4860",1997-01-30,6823.86
"4861",1997-01-29,6740.73
"4862",1997-01-28,6656.07
"4863",1997-01-27,6660.69
"4864",1997-01-24,6696.48
"4865",1997-01-23,6755.74
"4866",1997-01-22,6850.03
"4867",1997-01-21,6883.89
"4868",1997-01-20,6843.87
"4869",1997-01-17,6833.09
"4870",1997-01-16,6765.36
"4871",1997-01-15,6726.88
"4872",1997-01-14,6762.28
"4873",1997-01-13,6709.18
"4874",1997-01-10,6703.79
"4875",1997-01-09,6625.67
"4876",1997-01-08,6549.47
"4877",1997-01-07,6600.65
"4878",1997-01-06,6567.17
"4879",1997-01-03,6544.08
"4880",1997-01-02,6442.49
"4881",1996-12-31,6448.26
"4882",1996-12-30,6549.37
"4883",1996-12-27,6560.9
"4884",1996-12-26,6546.68
"4885",1996-12-25,6522.84
"4886",1996-12-24,6522.84
"4887",1996-12-23,6489.01
"4888",1996-12-20,6484.4
"4889",1996-12-19,6473.63
"4890",1996-12-18,6346.77
"4891",1996-12-17,6308.32
"4892",1996-12-16,6268.34
"4893",1996-12-13,6304.86
"4894",1996-12-12,6303.71
"4895",1996-12-11,6402.51
"4896",1996-12-10,6473.25
"4897",1996-12-09,6463.93
"4898",1996-12-06,6381.94
"4899",1996-12-05,6437.1
"4900",1996-12-04,6422.94
"4901",1996-12-03,6442.69
"4902",1996-12-02,6521.7
"4903",1996-11-29,6521.7
"4904",1996-11-28,6499.34
"4905",1996-11-27,6499.34
"4906",1996-11-26,6528.41
"4907",1996-11-25,6547.79
"4908",1996-11-22,6471.76
"4909",1996-11-21,6418.46
"4910",1996-11-20,6430.02
"4911",1996-11-19,6397.59
"4912",1996-11-18,6346.91
"4913",1996-11-15,6348.03
"4914",1996-11-14,6312.99
"4915",1996-11-13,6274.23
"4916",1996-11-12,6266.03
"4917",1996-11-11,6255.6
"4918",1996-11-08,6219.82
"4919",1996-11-07,6206.03
"4920",1996-11-06,6177.71
"4921",1996-11-05,6081.18
"4922",1996-11-04,6041.67
"4923",1996-11-01,6021.92
"4924",1996-10-31,6029.38
"4925",1996-10-30,5993.23
"4926",1996-10-29,6007.01
"4927",1996-10-28,5972.73
"4928",1996-10-25,6007.01
"4929",1996-10-24,5992.48
"4930",1996-10-23,6036.46
"4931",1996-10-22,6061.8
"4932",1996-10-21,6090.87
"4933",1996-10-18,6094.22
"4934",1996-10-17,6059.19
"4935",1996-10-16,6020.8
"4936",1996-10-15,6004.78
"4937",1996-10-14,6010
"4938",1996-10-11,5969.37
"4939",1996-10-10,5921.67
"4940",1996-10-09,5930.61
"4941",1996-10-08,5966.76
"4942",1996-10-07,5979.81
"4943",1996-10-04,5992.85
"4944",1996-10-03,5932.85
"4945",1996-10-02,5933.97
"4946",1996-10-01,5904.9
"4947",1996-09-30,5882.16
"4948",1996-09-27,5872.92
"4949",1996-09-26,5868.85
"4950",1996-09-25,5877.35
"4951",1996-09-24,5874.03
"4952",1996-09-23,5894.74
"4953",1996-09-20,5888.45
"4954",1996-09-19,5867.74
"4955",1996-09-18,5877.35
"4956",1996-09-17,5888.82
"4957",1996-09-16,5889.19
"4958",1996-09-13,5838.52
"4959",1996-09-12,5771.93
"4960",1996-09-11,5754.92
"4961",1996-09-10,5727.18
"4962",1996-09-09,5733.83
"4963",1996-09-06,5659.85
"4964",1996-09-05,5606.96
"4965",1996-09-04,5656.89
"4966",1996-09-03,5648.39
"4967",1996-09-02,5616.2
"4968",1996-08-30,5616.2
"4969",1996-08-29,5647.65
"4970",1996-08-28,5712.38
"4971",1996-08-27,5711.27
"4972",1996-08-26,5693.88
"4973",1996-08-23,5722.74
"4974",1996-08-22,5733.46
"4975",1996-08-21,5689.82
"4976",1996-08-20,5721.26
"4977",1996-08-19,5699.43
"4978",1996-08-16,5689.45
"4979",1996-08-15,5665.77
"4980",1996-08-14,5666.88
"4981",1996-08-13,5647.28
"4982",1996-08-12,5704.98
"4983",1996-08-09,5681.31
"4984",1996-08-08,5713.49
"4985",1996-08-07,5718.67
"4986",1996-08-06,5696.1
"4987",1996-08-05,5674.28
"4988",1996-08-02,5679.83
"4989",1996-08-01,5594.75
"4990",1996-07-31,5528.91
"4991",1996-07-30,5481.93
"4992",1996-07-29,5434.58
"4993",1996-07-26,5473.05
"4994",1996-07-25,5422.01
"4995",1996-07-24,5354.68
"4996",1996-07-23,5346.55
"4997",1996-07-22,5390.94
"4998",1996-07-19,5426.82
"4999",1996-07-18,5464.18
"5000",1996-07-17,5376.88
"5001",1996-07-16,5358.75
"5002",1996-07-15,5349.51
"5003",1996-07-12,5510.56
"5004",1996-07-11,5520.53
"5005",1996-07-10,5603.65
"5006",1996-07-09,5581.85
"5007",1996-07-08,5550.82
"5008",1996-07-05,5588.13
"5009",1996-07-04,5703.01
"5010",1996-07-03,5703.01
"5011",1996-07-02,5720.37
"5012",1996-07-01,5729.98
"5013",1996-06-28,5654.62
"5014",1996-06-27,5677.52
"5015",1996-06-26,5682.7
"5016",1996-06-25,5719.27
"5017",1996-06-24,5717.79
"5018",1996-06-21,5705.23
"5019",1996-06-20,5659.42
"5020",1996-06-19,5648.34
"5021",1996-06-18,5628.03
"5022",1996-06-17,5652.78
"5023",1996-06-14,5649.45
"5024",1996-06-13,5657.95
"5025",1996-06-12,5668.29
"5026",1996-06-11,5668.66
"5027",1996-06-10,5687.87
"5028",1996-06-07,5697.1
"5029",1996-06-06,5667.18
"5030",1996-06-05,5697.47
"5031",1996-06-04,5665.7
"5032",1996-06-03,5624.7
"5033",1996-05-31,5643.17
"5034",1996-05-30,5693.41
"5035",1996-05-29,5673.83
"5036",1996-05-28,5709.66
"5037",1996-05-27,5762.85
"5038",1996-05-24,5762.85
"5039",1996-05-23,5762.11
"5040",1996-05-22,5778
"5041",1996-05-21,5736.26
"5042",1996-05-20,5748.82
"5043",1996-05-17,5687.5
"5044",1996-05-16,5635.04
"5045",1996-05-15,5625.44
"5046",1996-05-14,5624.7
"5047",1996-05-13,5582.59
"5048",1996-05-10,5518.13
"5049",1996-05-09,5475.14
"5050",1996-05-08,5474.06
"5051",1996-05-07,5420.95
"5052",1996-05-06,5464.3
"5053",1996-05-03,5478.03
"5054",1996-05-02,5498.26
"5055",1996-05-01,5575.22
"5056",1996-04-30,5569.07
"5057",1996-04-29,5573.41
"5058",1996-04-26,5567.99
"5059",1996-04-25,5566.91
"5060",1996-04-24,5553.9
"5061",1996-04-23,5588.58
"5062",1996-04-22,5564.74
"5063",1996-04-19,5535.48
"5064",1996-04-18,5551.73
"5065",1996-04-17,5549.93
"5066",1996-04-16,5620.01
"5067",1996-04-15,5592.92
"5068",1996-04-12,5532.59
"5069",1996-04-11,5487.06
"5070",1996-04-10,5485.98
"5071",1996-04-09,5560.4
"5072",1996-04-08,5594.36
"5073",1996-04-05,5682.88
"5074",1996-04-04,5682.88
"5075",1996-04-03,5689.74
"5076",1996-04-02,5671.68
"5077",1996-04-01,5637.72
"5078",1996-03-29,5587.14
"5079",1996-03-28,5630.85
"5080",1996-03-27,5626.88
"5081",1996-03-26,5670.59
"5082",1996-03-25,5643.86
"5083",1996-03-22,5636.63
"5084",1996-03-21,5626.88
"5085",1996-03-20,5655.42
"5086",1996-03-19,5669.51
"5087",1996-03-18,5683.6
"5088",1996-03-15,5584.97
"5089",1996-03-14,5586.05
"5090",1996-03-13,5568.71
"5091",1996-03-12,5583.89
"5092",1996-03-11,5581
"5093",1996-03-08,5470.45
"5094",1996-03-07,5641.69
"5095",1996-03-06,5629.77
"5096",1996-03-05,5642.41
"5097",1996-03-04,5600.14
"5098",1996-03-01,5536.56
"5099",1996-02-29,5485.62
"5100",1996-02-28,5506.21
"5101",1996-02-27,5549.2
"5102",1996-02-26,5565.1
"5103",1996-02-23,5630.49
"5104",1996-02-22,5608.45
"5105",1996-02-21,5515.97
